 240.408737	1.54165981	1.45142034	1.44727893
 240.490527	1.54235075	1.45211518	1.44797394
 240.572345	1.54304143	1.45280977	1.44866871
 240.654190	1.54373186	1.45350412	1.44936323
 240.736064	1.54442203	1.45419823	1.45005751
 240.817965	1.54511194	1.45489208	1.45075154
 240.899894	1.54580160	1.45558569	1.45144532
 240.981851	1.54649099	1.45627906	1.45213886
 241.063836	1.54718014	1.45697217	1.45283215
 241.145849	1.54786902	1.45766504	1.45352520
 241.227889	1.54855765	1.45835766	1.45421799
 241.309958	1.54924602	1.45905004	1.45491055
 241.392054	1.54993413	1.45974216	1.45560285
 241.474178	1.55062198	1.46043404	1.45629490
 241.556331	1.55130958	1.46112567	1.45698671
 241.638511	1.55199691	1.46181706	1.45767827
 241.720719	1.55268399	1.46250819	1.45836959
 241.802956	1.55337081	1.46319907	1.45906065
 241.885220	1.55405738	1.46388971	1.45975147
 241.967512	1.55474368	1.46458010	1.46044203
 242.049832	1.55542972	1.46527023	1.46113235
 242.132180	1.55611551	1.46596012	1.46182242
 242.214556	1.55680103	1.46664976	1.46251224
 242.296961	1.55748630	1.46733915	1.46320182
 242.379393	1.55817130	1.46802829	1.46389114
 242.461853	1.55885605	1.46871718	1.46458021
 242.544341	1.55954053	1.46940581	1.46526903
 242.626858	1.56022476	1.47009420	1.46595760
 242.709402	1.56090873	1.47078234	1.46664592
 242.791975	1.56159243	1.47147022	1.46733400
 242.874575	1.56227587	1.47215786	1.46802182
 242.957204	1.56295906	1.47284524	1.46870938
 243.039861	1.56364198	1.47353237	1.46939670
 243.122546	1.56432464	1.47421925	1.47008377
 243.205259	1.56500704	1.47490588	1.47077059
 243.288000	1.56568918	1.47559225	1.47145715
 243.370770	1.56637106	1.47627838	1.47214346
 243.453567	1.56705268	1.47696425	1.47282952
 243.536393	1.56773403	1.47764986	1.47351533
 243.619247	1.56841512	1.47833523	1.47420089
 243.702129	1.56909595	1.47902034	1.47488619
 243.785039	1.56977652	1.47970520	1.47557124
